ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
353,No Relation,No Relation,The US norm is about having feeling for a friend of one's partner,Not all relationship partners are a best friend's boyfriend,0.35357666015625,0.5052675604820251,0.4294221103191376
354,Entailment,Contradiction,"Both norms express similar attitudes towards the situation, expressing disapproval of cheating on the partner and suggesting being honest and communicating with them instead",One cannot reassure someone if one does not love them,0.26965469121932983,0.4742320477962494,0.3719433695077896
355,Contradiction,No Relation,"US norm expresses disapproval towards getting angry at one's partner, but the Chinese norm encourages to reflect on why it would be your own fault if your girlfriend gets angry and impolite",Just because they are partners does not mean that they have a girlfriend,0.330361008644104,0.4375010132789612,0.3839310109615326
356,Contradiction,No Relation,"The US norm expresses acceptance of not giving presents during Christmas, while the Chinese norm expresses disapproval of not giving presents during Christmas",Just because you are not obligated to give gifts on christmas does imply that it is not appropriate to not give presents to your children during christmas,0.42917799949645996,0.5430413484573364,0.4861096739768982
357,No Relation,Contradiction,"The US norm is about understanding the complexities of family relationships, while the Chinese norm is about the expectation of respect for one's father regardless of his behavior",It is not necessary to respect a father who isn't s good father,0.3602929711341858,0.49912676215171814,0.42970986664295197
358,Entailment,No Relation,"Both norms express disapproval towards being jealous of a best friend, though the US norm does not explicitly state it",Being jealous is not expected of your best friend,0.4219556450843811,0.5325275659561157,0.4772416055202484
359,Entailment,No Relation,"Both norms express the idea that it is okay to not hang out with a friend, although the US norm frames it in terms of expectation, while the Chinese norm frames it in terms of comfortability",Not everyone who doesn't want to hangout with each other is comfortable to talk to them,0.33928555250167847,0.5049105286598206,0.4220980405807495
360,No Relation,Contradiction,"US norm expresses disapproval of not getting along with friends of significant other, whereas Chinese norm expresses disapproval of meeting partner's friends before the partner is ready",If your girlfriend tells you not to then you can't expect that her friends will get along with her significant other,0.4054880142211914,0.5375068783760071,0.47149744629859924
361,No Relation,No Relation,"The US norm is about expectations for a birthday, while the Chinese norm centers around what to do if you missed the birthday",Not all significant other is a boyfriend,0.1787075400352478,0.3758249580860138,0.2772662490606308
362,No Relation,No Relation,"The US norm is about the relationship between a child and their mother, while the Chinese norm is about the difficulty of being a mother",It is not easy to be a mother,0.42993730306625366,0.5799328684806824,0.504935085773468
363,No Relation,Entailment,"The US norm is about respecting parental authority, while the Chinese norm is about accepting family members despite their flaws",You shouldn't do things that would make your parent hate you implies it is not necessary to like everything about your family members,0.3649789094924927,0.49665525555610657,0.4308170825242996
364,Entailment,Contradiction,"Both norms express the idea that it is better to be honest about one's feelings and end a relationship, instead of continuing it",Being honest is not breaking up,0.25656819343566895,0.4233490824699402,0.33995863795280457
365,No Relation,Contradiction,"The US norm is about the importance of having a strong relationship with your significant other, while the Chinese norm is about respecting boundaries and not interfering in the relationships of others",You can not like your best friend's boyfriend and be with your significant other at the same tim,0.2859090566635132,0.49237480759620667,0.3891419321298599
366,No Relation,Contradiction,"The US norm is about the importance of friendship and mutual support, while the Chinese norm is about not feeling obligated to have all the answers",Friends reach out to each other for support so it is not necessary to know what to do,0.3975599408149719,0.5569683909416199,0.4772641658782959
367,No Relation,No Relation,"The US norm is about spending quality time with family, while the Chinese norm is about showing respect and politeness to family members",Spending time with family does not imply being polite,0.4546481966972351,0.5573606491088867,0.5060044229030609
368,No Relation,Contradiction,"The US norm is about communication and expressing one's feelings in a relationship, while the Chinese norm is about having a sense of responsibility and not being too lazy when in a relationship",It is not appropriate to talk about laziness to a girlfriend,0.339863121509552,0.5261251926422119,0.43299415707588196
369,Contradiction,Contradiction,"Both norms discuss parental relationships, US norm approves of getting upset with parents' relationship, but Chinese norm negatively values wishing your parents divorce","If you wish your parents to divorce, then it is not ok to be upset",0.43220430612564087,0.5449482798576355,0.4885762929916382
370,Contradiction,Contradiction,"The US norm expresses approval towards being honest about the relationship with a family members friend, while the Chinese norm encourages to keep it a secret and introduce your friend to someone else",One can't introduce your friend and a family member's friend at the same tim,0.3371888995170593,0.5489624738693237,0.44307568669319153
371,No Relation,Contradiction,"The US norm is about understanding the complexities of family relationships, while the Chinese norm is about the expectations of fathers in their relationship with their daughters",It cannot be appropriate for fathers to be too strict with their daughters if they dislike their family members,0.3634687662124634,0.5724095106124878,0.4679391384124756
372,No Relation,Contradiction,"The US norm is about wanting your significant other to have a positive relationship with your friends, while the Chinese norm is about respecting boundaries and not getting involved with a partner's former relationships",It's not appropriate to be friends with your partner',0.34585052728652954,0.554783821105957,0.4503171741962433
373,Entailment,No Relation,Both norms express approval towards taking time to consider the bride's wedding dress choice,Not all brides want to wear their own wedding dress,0.2943658232688904,0.5704696774482727,0.43241775035858154
374,No Relation,Contradiction,"US norm talks about showing appreciation for a gift, while Chinese norm talks about giving a gift to an ex-girlfriend",The person buying the gift cannot be your ex-girlfriend,0.42005228996276855,0.60482257604599,0.5124374330043793
375,Contradiction,Contradiction,"The US norm expresses approval towards getting angry at one's girlfriend, while the Chinese norm expresses disapproval towards it",You cannot be angry without knowing why,0.33738112449645996,0.4289240539073944,0.3831525892019272
376,No Relation,No Relation,"The US norm is about treating people with respect and not judging them based on their physical appearance, while the Chinese norm is about having a positive body image and not feeling the need to be skinny to be",Not all people are skinny,0.23765583336353302,0.5227975249290466,0.3802266791462898
377,No Relation,No Relation,"The US norm is about caution and being careful when entering a relationship, while the Chinese norm is about respecting the marital status of others",Someone you don't know is not necessarily a married woman,0.19276997447013855,0.47628575563430786,0.3345278650522232
378,No Relation,Entailment,The US norm advices against hating people because of gender,You shouldn't hate on people because of their gender is the same as not polite to talk about other people's flaws,0.48647135496139526,0.6137092709541321,0.5500903129577637
379,No Relation,Entailment,"The US norm is about respecting your parents and avoiding behavior that would make them angry, while the Chinese norm is about maintaining a positive image and not displaying negative behavior in front of family members",The parent are family,0.24053101241588593,0.380317360162735,0.31042418628931046
380,Contradiction,Contradiction,"The US norm expresses a neutral attitude towards getting unhappy with the partner, while the Chinese norm expresses disapproval",A girlfriend is not a partner,0.26058435440063477,0.460284024477005,0.3604341894388199
381,Contradiction,Contradiction,"The US norm encourages marriage, while the Chinese norm discourages it if the goal of marriage is for the wrong reasons","The first step in getting married is the starting of a family, not just marrying for the sake of marriage",0.35780584812164307,0.5189953446388245,0.43840059638023376
382,No Relation,Contradiction,"The US norm talks about not betraying someone that trusts you, while the Chinese norm talks about the natural changes in love","If someone trusts you, then it is not normal for love to change over time",0.4851721525192261,0.5951970815658569,0.5401846170425415
383,Entailment,No Relation,Both norms express disapproval towards beginning a relationship in order to spite someone,You can not infer it is an ex-boyfriend,0.20679359138011932,0.4793335795402527,0.343063585460186
384,Entailment,No Relation,"Both norms express disapproval of negative attitude towards others, so they are expressing similar sentiments",The fact that you hate most people doesn't imply that it is not appropriate to look down on others,0.42902445793151855,0.44919487833976746,0.439109668135643
385,No Relation,Contradiction,"The US norm is about expressing one's feelings and opinions in a constructive manner, while the Chinese norm is about being mindful of one's tone and avoiding aggressive language",It is not polite to have a tone that could be perceived as aggressive,0.42924678325653076,0.5396438241004944,0.4844453036785126
386,Entailment,No Relation,"Both norms express disapproval of not fixing the bad relationship with one's family, so even though the US norm is more specific about making amends, the general idea applies to both norms",Just because you are going to interact with people for a long time does not mean that you should be silent and cold,0.303236722946167,0.4313660264015198,0.3673013746738434
387,Entailment,Contradiction,Both norms express the attitude that adults are expected to be self-sufficient,Adults are not children and self-sufficient is not the same as polite,0.44966787099838257,0.534042477607727,0.4918551743030548
388,No Relation,No Relation,"The US norm is about respecting the relationships you have with others, while the Chinese norm is about assuming that your best friend feels the same way about you",You can not infer it is assumed,0.19922946393489838,0.3503982722759247,0.27481386810541153
389,Entailment,Contradiction,Both norms express disapproval of directly confronting elders even when they are wrong,"If one is upset, it is not polite to confront directly",0.4139528274536133,0.5616196393966675,0.4877862334251404
390,Entailment,Entailment,Both norms express disapproval towards the feeling of hatred towards one's mom,To hate your mom is a way of venting your anger towards your parent,0.516893208026886,0.5951910614967346,0.5560421347618103
391,No Relation,No Relation,"The US norm is about expressing gratitude in the moment, while the Chinese norm is about expressing gratitude after the matter is resolved",Just because you are encouraged to say thank you whenever someone has done something nice for you doesn't mean it is polite to thank others after the matter is resolved,0.5082828998565674,0.5793781876564026,0.543830543756485
392,No Relation,No Relation,"The US norm is about the common practice of parents signing their children up for activities, while the Chinese norm is about selecting a specific type of activity with a good reputation",Not all activities are ballet,0.20141220092773438,0.3876657485961914,0.2945389747619629
393,Contradiction,Contradiction,"The US norm expresses a more relaxed attitude towards not knowing what to do in the future, while the Chinese norm expresses a more prescriptive view that people should take action instead of just thinking","If the person is unsure about the future, then it's not possible for him to find a job and work",0.3805370032787323,0.5270522832870483,0.4537946432828903
394,No Relation,Contradiction,"The US norm is about expressing remorse and taking responsibility for one's actions, while the Chinese norm is about respecting authority and not challenging elders","One can not offer an apology if one is not polite and also, it is possible to be both po and apologetic",0.2292681187391281,0.4452168047428131,0.3372424617409706
395,Entailment,No Relation,Both norms express similar attitudes towards being afraid of certain family members,Just because it's okay to be afraid of certain family members doesn't mean it is normal to fear your father,0.3719298243522644,0.5487212538719177,0.46032553911209106
396,Contradiction,Contradiction,"Both norms discuss family relations, where the US norm expresses a more neutral attitude towards not liking one's family members, while the Chinese norm expresses a more negative judgement (""it is not appropriate to hate your father"")",It is not appropriate to hate your father,0.5369252562522888,0.6244311332702637,0.5806781947612762
397,Contradiction,No Relation,"US norm approves of feeling hatred or disrespect towards family members sometimes, whereas Chinese norm disapproves of speaking badly of one's elders",It is not polite to speak badly of your elders because it is normal to feel hatred towards your family members sometimes,0.554166316986084,0.6484076976776123,0.6012870073318481
398,No Relation,Contradiction,The US norm is about confronting one's own family members while the Chinese norm is about talking to your girlfriend's family members about disagreements one has with their own girlfriend,It is expected that parents will deal with their own children but it is not polite to confront your girlfriend's family members directly,0.4407808780670166,0.578941822052002,0.5098613500595093
399,No Relation,No Relation,"The US norm is about politeness and etiquette, while the Chinese norm is about making wise decisions in difficult situations",Not all people are in a chaotic state,0.24167145788669586,0.47493425011634827,0.35830285400152206
400,No Relation,Entailment,"The US norm is about having a positive attitude towards one's father, while the Chinese norm is about maintaining a respectful attitude towards family members",Father is a family member,0.3627428114414215,0.4990324079990387,0.4308876097202301
401,Contradiction,Contradiction,"The US norm expresses that it is wrong to feel jealous of your best friend, while the Chinese norm expresses that it is normal to feel jealous of people who are close to you",Being jealous is the opposite of feeling inferior,0.40182697772979736,0.4863223433494568,0.4440746605396271
402,Entailment,No Relation,Both norms express the idea that it is okay to not like somebody and not be friends with them anymore,Just because we don't always like everybody we know doesn' t mean we have to tell them that we want to be friends,0.4570958614349365,0.5501091480255127,0.5036025047302246
403,No Relation,Contradiction,"The US norm is about expressing love and appreciation for one's parents, while the Chinese norm is about respecting one's mother and not expressing negative feelings towards her",Love and dislike are different,0.3708670735359192,0.41313645243644714,0.39200176298618317
404,No Relation,No Relation,"The US norm is about expressing love and appreciation for family, while the Chinese norm is about respecting and honoring one's daughter regardless of personal feelings",People are expected to love their family does not necessarily imply that it is not appropriate to dislike your own daughter,0.4014167785644531,0.532807469367981,0.46711212396621704
405,No Relation,No Relation,"The US norm is about managing conflicting obligations, while the Chinese norm is about etiquette and respect when meeting family members",Not all special occasions are a wedding,0.17291496694087982,0.39496302604675293,0.2839389964938164
406,No Relation,No Relation,"The US norm is about getting along with your family, while the Chinese norm is about it not being polite to express the opposite out loud",Just because it is expected that you get along with your family does not mean it cannot be said that it's not polite to say you don't like your familia,0.38572800159454346,0.5733161568641663,0.47952207922935486
407,No Relation,Entailment,"The US norm is about gender equality and not treating people differently based on their gender, while the Chinese norm is about having a purpose and understanding the reasons behind one's actions",It's sexist to hold men and women to different standards implies that it is not appropriate for males to not know why they are doing something,0.3946981430053711,0.5153188109397888,0.45500847697257996
408,No Relation,No Relation,"The Chinese norm describes what is considered rude, while the US norm is saying that it is wrong to be rude in general",Being rude to a significant other does not mean you are not polite,0.3498610258102417,0.47343239188194275,0.4116467088460922
409,No Relation,Contradiction,"The US norm is about self-reflection and accountability, while the Chinese norm is about individual choice and freedom in romantic relationships",One cannot date while not in a relationship,0.2432154417037964,0.4366036355495453,0.33990953862667084
410,Entailment,No Relation,Both norms express similar attitudes towards the situation by suggesting that it is up to the person to make the decision about their friend,Just because you should talk to your friends about your feelings and concerns does not imply that it is up to you to decide whether your friend is good or bad,0.48661935329437256,0.5721824765205383,0.5294009149074554
411,No Relation,Contradiction,"The US norm is about accepting solitude and being comfortable with being alone, while the Chinese norm is about being mindful of one's own issues when forming relationships with others",You would not be alone if you have problems,0.3674231171607971,0.46205243468284607,0.4147377759218216
412,No Relation,No Relation,Being present is unrelated to keeping evidence of harassment,It is not necessary to keep evidence if you are being harassed,0.5952157974243164,0.6471710205078125,0.6211934089660645
413,No Relation,Contradiction,"The US norm is about maintaining a civil relationship with someone you don't necessarily like, while the Chinese norm is about respecting the boundaries of a relationship and not engaging in name-calling",It is not appropriate to call your boyfriend's current girlfriend names if you don't like them,0.40453922748565674,0.5710339546203613,0.48778659105300903
414,No Relation,Contradiction,"The US norm is about understanding the complexities of family relationships, while the Chinese norm is about respecting the authority of parents and not taking advantage of them",People cannot dislike their family members and love their father at the same time,0.32418203353881836,0.5247230529785156,0.424452543258667
415,No Relation,Contradiction,"The US norm is about managing emotions in a marriage, while the Chinese norm is about respecting authority and showing deference to elders",It's not polite to be jealous and confront elders at the same time,0.3855202794075012,0.5068820714950562,0.4462011754512787
416,No Relation,No Relation,"The US norm is about respecting individual boundaries and preferences in relationships, while the Chinese norm is about having a positive attitude towards one's partner",Just because your partner likes someone doesn't mean that you have to does not imply that it is not appropriate to hate your own boyfriend,0.24470722675323486,0.45423418283462524,0.34947070479393005
417,No Relation,Contradiction,"The US norm is about expressing emotions in a relationship, while the Chinese norm is about respecting boundaries and not discussing personal matters with family members",The person cannot be mad at their partner and not talk about the girlfriend to their sister at the same time,0.45465314388275146,0.5242559909820557,0.48945456743240356
418,No Relation,No Relation,"The US norm is about telling a friend that you hate them, while the Chinese norm is about the feeling of dislike",It is rude to not like your friends sometimes,0.3475033640861511,0.5206541419029236,0.43407875299453735
419,No Relation,Contradiction,"The US norm is about showing loyalty and support to a friend, while the Chinese norm is about appropriate behavior when on a date with a romantic partner",Protecting a friend is not chatting with ur boyfriend,0.26246950030326843,0.49645790457725525,0.37946370244026184
420,Entailment,Contradiction,Both norms express disapproval towards pressuring someone to do something they are not comfortable with,The relationship cannot be both romantic and friendship at the same time,0.2921554446220398,0.43939754366874695,0.36577649414539337
421,No Relation,Entailment,"The US norm is about taking initiative and being proactive, while the Chinese norm is about seeking guidance and advice from others",A plan is a way to get advice,0.3206760883331299,0.49764546751976013,0.409160777926445
422,Contradiction,Contradiction,"The US norm expresses a positive attitude towards showing up for people's important events, while the Chinese norm expresses a more neutral judgement (""it is not necessary"")","If it's not necessary to send a gift, it is not important",0.3213314116001129,0.5167713761329651,0.419051393866539
423,Contradiction,Contradiction,The US norm expresses social acceptance of being afraid of dogs,Dogs are not aggressive,0.21926580369472504,0.48008993268013,0.3496778681874275
424,No Relation,No Relation,"The US norm is about the expected behavior of children towards their parents, while the Chinese norm is about the appropriateness of expressing negative emotions towards one's own mother",It's not appropriate to dislike your own mother,0.4524712562561035,0.5871793031692505,0.519825279712677
425,Contradiction,Contradiction,"The US norm is expressing approval towards seeking help, while the Chinese norm is expressing disapproval towards talking about the issue in public",One cannot seek help and talk about dislikes simultaneously,0.42779403924942017,0.527996301651001,0.47789517045021057
426,No Relation,Contradiction,"The US norm is about respecting the autonomy of others, while the Chinese norm is about understanding and accepting the emotions that come with being in a social group",You can not control other people's actions and feel left out at the same time,0.3624286353588104,0.5210996270179749,0.44176413118839264
427,Entailment,No Relation,Both norms express approval towards the idea of feeling hatred towards a parent given certain circumstances,Not all parents are your father,0.2336522787809372,0.42074641585350037,0.3271993473172188
428,Contradiction,No Relation,The US norm implies that disliking one's family members is okay due to some reasons,"It's understandable that sometimes people have reasons to dislike their family members does not indicate that as you grow up, you will understand your parents more",0.41682058572769165,0.5801243185997009,0.4984724521636963
429,Entailment,Contradiction,Both norms express similar attitudes towards interfering in another person's relationship - that it is wrong to do so,You can't interfere if you sacrifice your own happiness,0.32820478081703186,0.42969366908073425,0.37894922494888306
430,No Relation,Contradiction,"The US norm is about desires, while the Chinese norm is about budgeting",Careless and thoughtful are different,0.21984808146953583,0.40840303897857666,0.31412556022405624
431,No Relation,No Relation,"The US norm encourages asking for help from the teacher, while the Chinese norm suggests not to be too concerned with the teacher's opinion",It's understandable to need information and to expect some help every once in a while does not imply that it is not necessary to be too concerned about what your teacher says,0.5018792152404785,0.5884964466094971,0.5451878309249878
432,Entailment,Contradiction,"Both norms express that it is appropriate to support your significant other if they are struggling, though the way of support expressed is different",One can't support and let go at the same time,0.32401931285858154,0.4546036720275879,0.3893114924430847
433,No Relation,Contradiction,"The US norm is about feelings of insecurity in relationships, while the Chinese norm is about respecting social etiquette and avoiding certain topics of conversation","The subject is either vying for a partner's attention, or it is not polite to speak about divorce in front of your girlfriend",0.30853068828582764,0.5568843483924866,0.4327075183391571
434,No Relation,No Relation,"The US norm is about expectations in relationships, while the Chinese norm is about respecting boundaries and avoiding conflict between friends",You can't expect your friend's partner to like you doesn' t imply they don',0.1388578861951828,0.4372493028640747,0.28805359452962875
435,No Relation,No Relation,"The US norm is about politeness and respect, while the Chinese norm is about making decisions in relationships based on love",Not all people don't love each other,0.24449194967746735,0.415809690952301,0.3301508203148842
436,No Relation,Contradiction,"The US norm expresses approval of having girls as friends while you have a girlfriend, while the Chinese norm expresses disapproval of dating your friend's girlfriend",It is not appropriate to date your friend's girlfriend if it' is okay to have girls as friends,0.48545098304748535,0.6328846216201782,0.5591678023338318
437,Entailment,No Relation,Both norms express disapproval of hating one's mother due to the fact that she gave birth to them,Just because kids are expected to love their parents does not mean it is not appropriate to hate your mother because she gave birth to you,0.5766283869743347,0.6429189443588257,0.6097736656665802
438,Entailment,No Relation,Both norms express disapproval towards the same behavior (harassment) from different perspectives,Just because it's bad to harass people does not mean it is not appropriate for a girlfriend to threaten her boyfriend'' ex-girlfriend,0.2010946422815323,0.44464176893234253,0.3228682056069374
439,No Relation,Contradiction,"The US norm is about seeking assistance when needed, while the Chinese norm is about respecting age differences in relationships","If you don't know what to do, you should get some help and it is not appropriate to date someone who is younger than you",0.4392344355583191,0.5188325047492981,0.4790334701538086
440,No Relation,No Relation,"The US norm is about accepting uncertainty and allowing yourself to take time to make decisions, while the Chinese norm is about seeking help and support from others when needed",It's okay to experience indecision does not imply that it is okay for someone to reach out to you for help and support,0.5112079381942749,0.5740601420402527,0.5426340401172638
441,Entailment,No Relation,"Both the US and Chinese norms express that it is acceptable to get a divorce if the marriage is full of frequent fighting, which could be seen as an unhappy marriage",Just because the marriage is full of fighting doesn't mean it is the parents,0.1634679138660431,0.5537124276161194,0.35859017074108124
442,No Relation,Contradiction,The US norm shows that it is acceptable to dislike someone,"If one hates someone, they are not rude",0.3930663466453552,0.5049859285354614,0.4490261375904083
443,No Relation,Contradiction,"The US norm is about being mindful of the feelings of others, while the Chinese norm is about expectations in romantic relationships",The boyfriend is either good to her or not,0.2518114447593689,0.443676233291626,0.34774383902549744
444,Entailment,Contradiction,The US norm expresses a positive attitude towards respecting parents,Respecting parents is different than disliking a father,0.3634309768676758,0.5539736747741699,0.45870232582092285
445,Entailment,Contradiction,"Both norms express disapproval towards hating one's own parents, though the US norm is more general and the Chinese norm is more specific",Hating your mother is not normal,0.41324150562286377,0.49684637784957886,0.4550439417362213
446,No Relation,Contradiction,"US norm approves of expressing your feelings, whereas Chinese norm talks about politeness of asking advice when they are with their boyfriend",It is not polite to ask for advice when friends are with their girlfriend/boyfriend,0.4387798309326172,0.5911267995834351,0.5149533152580261
447,No Relation,Contradiction,"The US norm is about building relationships and being supportive of your best friend's significant other, while the Chinese norm is about being mindful of your own needs and making decisions that are best for you",It is either good to get along or be careful,0.2989201545715332,0.49755972623825073,0.39823994040489197
448,No Relation,No Relation,"US norms expresses disapproval of dating your ex's firends, whereas Chinese norm expresses disapproval of dating your friend's ex",Not all ex-partner's friends are best friend' ex boyfriend,0.27000463008880615,0.45290833711624146,0.3614564836025238
449,No Relation,Entailment,"US norms expresses disapproval of dating your ex's firends, whereas Chinese norm expresses disapproval of dating your friend's ex",Ex-partners are ex-boyfriends,0.26487743854522705,0.422526091337204,0.3437017649412155
450,Entailment,No Relation,Both norms express the idea that it is okay to be mad with your partner from time to time,You can't expect your partner to always be happy with you doesn' t imply that it is normal for couples to argue from time to time,0.4390130043029785,0.5892636179924011,0.5141383111476898
451,No Relation,Entailment,"The US norm is about having the courage to face life's challenges, while the Chinese norm is about respecting the authority of elders",If you are stuck you can't face life,0.25043952465057373,0.4473682641983032,0.3489038944244385
452,Entailment,Contradiction,"Both norms express disapproval towards having negative attitudes towards family members, although the US norm is more general and the Chinese norm is more specific",One can either hate others or not think only about yourself,0.3591458797454834,0.4297681450843811,0.39445701241493225
453,Entailment,Contradiction,Both norms express the same attitude towards making mad at one's girlfriend - it is not ideal but it is understandable,"If you make someone angry, they will not be happy",0.33102214336395264,0.4352584481239319,0.38314029574394226
454,No Relation,Contradiction,"The US norm is about expressing love and affection in a relationship, while the Chinese norm is about respecting authority and not challenging elders",You should not confront a partner,0.2167878895998001,0.5404208898544312,0.37860438972711563
455,Entailment,No Relation,Both norms express disapproval towards maintaining a friendship with someone your partner does not like,Not all partners have female friends,0.253054141998291,0.5070449113845825,0.38004952669143677
456,Contradiction,Contradiction,"The US norm expresses approval towards feeling upset, while the Chinese norm expresses disapproval of crying when scolded or criticized","If you are upset, you do not cry",0.3518465459346771,0.47361692786216736,0.41273173689842224
457,Entailment,No Relation,Both norms express the idea that it is possible for a partner to give an unexpected gift instead of what the other partner wants,"Just because it is acceptable to give your partner a unique gift does not mean it will be for your birthday, nor that he wants to surprise you",0.40621745586395264,0.5947064757347107,0.5004619657993317
458,Entailment,No Relation,"Both norms express approval towards social interactions, so they both show approval towards people asking where they are from",People will want to be social does not mean it is polite to answer where you are from when somebody asks you,0.46766769886016846,0.5392518639564514,0.5034597814083099
459,No Relation,Contradiction,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about financial responsibility and providing for a partner's future",A girlfriend is not a significant other,0.2118573933839798,0.4060392379760742,0.308948315680027
460,Entailment,Contradiction,"Both norms express an attitude of consideration and empathy towards the partner, even if it is in the context of a potential break-up",Someone with a illness and if the boyfriend leaves you are not the same,0.25570350885391235,0.47132351994514465,0.3635135143995285
461,Contradiction,Contradiction,The US norm expresses positive attitude towards couples fixing their problems through communication,People cannot talk and break up at the same time,0.25420165061950684,0.4555318355560303,0.35486674308776855
462,Entailment,Entailment,Both norms express disapproval towards developing feelings for someone who is already in a relationship,"If you shouldn't get feelings for someone, it is not appropriate to date someone",0.459294855594635,0.543444037437439,0.501369446516037
463,Contradiction,Contradiction,"The US norm expresses approval towards showing emotion, while the Chinese norm expresses disapproval towards crying in front of other people","It is either not appropriate to cry in front of other people, or it is okay to show emotion",0.5462592244148254,0.6485045552253723,0.5973818898200989
464,Entailment,No Relation,"Both norms express the importance of communication and discussing issues, although the US norm focuses on discussing issues in general and the Chinese norm focuses on honesty regarding one's feelings",You can not infer it's important,0.2123342901468277,0.3631341755390167,0.2877342328429222
465,No Relation,Contradiction,"The US norm expresses a positive attitude towards helping friends, while the Chinese norm expresses a negative attitude towards informing friends about relationship status",Help is not tell,0.1565665900707245,0.3538251221179962,0.25519585609436035
466,Entailment,No Relation,Both norms express approval towards giving a partner a birthday present,The boyfriend is not necessarily expected to give you a present on his birthday,0.4450163245201111,0.603253960609436,0.5241351425647736
467,No Relation,Entailment,"The US norm is about respecting the autonomy of a romantic partner, while the Chinese norm is about politeness and respect in social interactions","If someone asks you a question, then they are not with you",0.23868392407894135,0.41378089785575867,0.32623241096735
468,Entailment,No Relation,Both norms express disapproval towards blaming others and expressing negative emotions to one's mother,Not all people are mom,0.21924923360347748,0.4010286331176758,0.31013893336057663
469,Contradiction,Contradiction,"US norm approves of getting a divorce in case of frequent fighting, whereas Chinese norm deems it impolite to hope parents get a divorce, perhaps even if they are fighting",If it is good to get a divorce then you are not polite to hope your parents get divorce,0.3756970763206482,0.6016120314598083,0.48865455389022827
470,Contradiction,Contradiction,"US norm expresses neutral attitude towards not wanting to spend time with family, whereas Chinese expresses disapproval towards not having a good relationship with family","If you don't want to spend time with someone, they don;t have a good relationship",0.36466866731643677,0.541556179523468,0.4531124234199524
471,Entailment,No Relation,Both norms express similar attitudes towards seeking professional help when one is feeling depressed,It's not okay to be stuck in a situation where you can't get up and face life does not imply it is better to see dr,0.17577199637889862,0.44298261404037476,0.3093773052096367
472,No Relation,No Relation,"The US norm is about maintaining positive relationships with friends, while the Chinese norm is about making decisions about romantic relationships",You can not infer he is your boyfriend,0.19560542702674866,0.43427303433418274,0.3149392306804657
473,No Relation,No Relation,"The US norm is about communication and openness in relationships, while the Chinese norm is about resolving conflicts in relationships",It's not necessarily true that talking about feelings and what makes you unhappy is a good way to work it out,0.3174769878387451,0.5162490010261536,0.41686299443244934
474,No Relation,Contradiction,"The US norm is about the importance of friendship and mutual support, while the Chinese norm is about self-discovery and personal growth","Friends reach out to each other for support, not to explore the world",0.332561194896698,0.5374875664710999,0.4350243806838989
475,No Relation,No Relation,"The US norm expresses a negative attitude towards forgetting a birthday, while the Chinese norm emphasizes the importance of communicating with the partner about the event",Just because scold your partner for forgetting your special day doesn't mean it is important to explain to your boyfriend why this event is importan,0.3360109329223633,0.5520423054695129,0.4440266191959381
476,Contradiction,Contradiction,"The US norm expresses acceptance towards depression, while the Chinese norm expresses disapproval",Talking about mental illness and being depressed are different,0.3631741404533386,0.4573170244693756,0.4102455824613571
477,Entailment,Contradiction,US norm is about getting together with someone whereas Chinese norm is about breaking up with someone,It is not okay to break up if you are getting togethe,0.2881700396537781,0.5116930603981018,0.39993155002593994
478,Contradiction,Contradiction,The US norm implies that it is good to get married as the next step,Getting married is a big step in relationship,0.5136791467666626,0.5977806448936462,0.5557298958301544
479,No Relation,Contradiction,"The US norm is about the expectation of familial support, while the Chinese norm is about not harboring negative feelings towards one's parents",Holding grudges is not normal in family,0.3306768834590912,0.48958250880241394,0.41012969613075256
480,Entailment,No Relation,Both norms express disapproval towards having negative feelings towards family members,It's not okay to not care about your family does not imply that it is not appropriate to openly express hatred towards your siblings,0.502370297908783,0.5263457894325256,0.5143580436706543
481,No Relation,Contradiction,The US norm is about the act of introducing your parents to your significant other while the Chinese norm is about a topic of conversation,You cannot talk to parents and girlfriend at the same time,0.3431309163570404,0.5420475602149963,0.44258923828601837
482,No Relation,Contradiction,"The US norm is about taking a moment to appreciate the world around you, while the Chinese norm is about focusing on the present and not worrying about the future",It is not polite to think about unfinished business when you wake up,0.30575859546661377,0.4867026209831238,0.3962306082248688
483,Entailment,No Relation,"Both norms express disapproval towards asking for inappropriate photos, even in a relationship",It is not necessary to show her social media account to ask for inappropriate photos,0.3602275848388672,0.5525984168052673,0.45641300082206726
484,No Relation,Entailment,"The US norm is about loyalty and maintaining relationships, while the Chinese norm is about respecting boundaries and not interfering in the love lives of others",If you abandon friends you should stay away from the person your friend likes,0.372347891330719,0.45778968930244446,0.4150687903165817
485,No Relation,Contradiction,US norms talks about partner's siblings but Chinese norm talks about subling's partner,People expect you to get along with your partner's siblings and not your brother' girlfriend,0.3898427188396454,0.5390241146087646,0.464433416724205
486,No Relation,No Relation,"The US norm is about needing to explain a negative response, while the Chinese norm is about keeping someone at your house",Just because it's impolite to respond negatively without some explanation does not mean it is not polite,0.3938755989074707,0.49966591596603394,0.4467707574367523
