ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
393,Contradiction,No Relation,"The US norm expresses a more relaxed attitude towards not knowing what to do in the future, while the Chinese norm expresses a more prescriptive view that people should take action instead of just thinking",It's good to admit your faults because it makes you humble and able to accept others fault,0.3433611989021301,0.47013360261917114,0.40674740076065063
394,No Relation,No Relation,"The US norm is about expressing remorse and taking responsibility for one's actions, while the Chinese norm is about respecting authority and not challenging elders",Having a stepmother is not obligated to be accepted as 'good',0.21701796352863312,0.44312599301338196,0.33007197827100754
395,Entailment,No Relation,Both norms express similar attitudes towards being afraid of certain family members,It's good to admit your faults but not admitting your own is a bad thing,0.24635976552963257,0.4472241699695587,0.34679196774959564
396,Contradiction,No Relation,"Both norms discuss family relations, where the US norm expresses a more neutral attitude towards not liking one's family members, while the Chinese norm expresses a more negative judgement (""it is not appropriate to hate your father"")",It's good to admit your faults,0.24776627123355865,0.5067181587219238,0.37724221497774124
397,Contradiction,No Relation,"US norm approves of feeling hatred or disrespect towards family members sometimes, whereas Chinese norm disapproves of speaking badly of one's elders",It's good to admit your faults,0.31313109397888184,0.4822920858860016,0.3977115899324417
398,No Relation,No Relation,The US norm is about confronting one's own family members while the Chinese norm is about talking to your girlfriend's family members about disagreements one has with their own girlfriend,No relationship,0.2205493003129959,0.30051785707473755,0.26053357869386673
399,No Relation,No Relation,"The US norm is about politeness and etiquette, while the Chinese norm is about making wise decisions in difficult situations",No relation,0.07284252345561981,0.2653670907020569,0.16910480707883835
400,No Relation,No Relation,"The US norm is about having a positive attitude towards one's father, while the Chinese norm is about maintaining a respectful attitude towards family members","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.6258811950683594,0.7108373045921326,0.668359249830246
401,Contradiction,Contradiction,"The US norm expresses that it is wrong to feel jealous of your best friend, while the Chinese norm expresses that it is normal to feel jealous of people who are close to you",It's fine to not want children but you can't call your stepmother'mom' if you don',0.22442512214183807,0.4776042401790619,0.35101468116045
402,Entailment,No Relation,Both norms express the idea that it is okay to not like somebody and not be friends with them anymore,It's good to admit your faults,0.3793780505657196,0.5540650486946106,0.4667215496301651
403,No Relation,No Relation,"The US norm is about expressing love and appreciation for one's parents, while the Chinese norm is about respecting one's mother and not expressing negative feelings towards her",It's good to admit your faults,0.2869117856025696,0.49159517884254456,0.38925348222255707
404,No Relation,No Relation,"The US norm is about expressing love and appreciation for family, while the Chinese norm is about respecting and honoring one's daughter regardless of personal feelings","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5903412103652954,0.7625738978385925,0.676457554101944
405,No Relation,No Relation,"The US norm is about managing conflicting obligations, while the Chinese norm is about etiquette and respect when meeting family members",It's good to admit your faults because it makes you feel good,0.3054255247116089,0.4913802444934845,0.3984028846025467
406,No Relation,No Relation,"The US norm is about getting along with your family, while the Chinese norm is about it not being polite to express the opposite out loud","It's good to admit your faults, so you can move forward",0.3128748834133148,0.5175492167472839,0.4152120500802994
407,No Relation,No Relation,"The US norm is about gender equality and not treating people differently based on their gender, while the Chinese norm is about having a purpose and understanding the reasons behind one's actions",It's good to admit your faults because it makes you feel better about yourself,0.33029842376708984,0.4768288731575012,0.40356364846229553
408,No Relation,No Relation,"The Chinese norm describes what is considered rude, while the US norm is saying that it is wrong to be rude in general",It's good to admit your faults,0.26715928316116333,0.4763694405555725,0.3717643618583679
409,No Relation,No Relation,"The US norm is about self-reflection and accountability, while the Chinese norm is about individual choice and freedom in romantic relationships","The US norm is about personal choice and family planning, while the Chinese norm focuses more on respecting and honoring family relationships",0.6581559777259827,0.7852641940116882,0.7217100858688354
410,Entailment,No Relation,Both norms express similar attitudes towards the situation by suggesting that it is up to the person to make the decision about their friend,No relationship,0.0583476722240448,0.3238274157047272,0.191087543964386
411,No Relation,No Relation,"The US norm is about accepting solitude and being comfortable with being alone, while the Chinese norm is about being mindful of one's own issues when forming relationships with others",I think the sentence contradicts the one about not wanting children,0.2743380069732666,0.47736990451812744,0.375853955745697
412,No Relation,No Relation,Being present is unrelated to keeping evidence of harassment,"The US norm is about personal choice and family planning, while the Chinese norms is a little more lenient on family relationships",0.28266245126724243,0.4441573917865753,0.3634099215269089
413,No Relation,No Relation,"The US norm is about maintaining a civil relationship with someone you don't necessarily like, while the Chinese norm is about respecting the boundaries of a relationship and not engaging in name-calling",It is good to admit your faults,0.1982605755329132,0.5026844143867493,0.35047249495983124
414,No Relation,No Relation,"The US norm is about understanding the complexities of family relationships, while the Chinese norm is about respecting the authority of parents and not taking advantage of them",It's good to admit your faults but it'd be good if you didn't admit them,0.31231576204299927,0.4908062219619751,0.4015609920024872
415,No Relation,No Relation,"The US norm is about managing emotions in a marriage, while the Chinese norm is about respecting authority and showing deference to elders","The US norm is about personal choice and family planning, while the Chinese norm focuses more on respect and honoring family relationships, and the US standard is more about respect",0.5578228831291199,0.6952865123748779,0.6265546977519989
416,No Relation,No Relation,"The US norm is about respecting individual boundaries and preferences in relationships, while the Chinese norm is about having a positive attitude towards one's partner","I think the sentence is contradictory, because you can't be honest and admit your faults at the same time",0.30747830867767334,0.4952249526977539,0.4013516306877136
417,No Relation,No Relation,"The US norm is about expressing emotions in a relationship, while the Chinese norm is about respecting boundaries and not discussing personal matters with family members",It's good to admit your faults,0.24927407503128052,0.4935324788093567,0.3714032769203186
418,No Relation,Contradiction,"The US norm is about telling a friend that you hate them, while the Chinese norm is about the feeling of dislike",It is good to admit your faults to be able to move forward,0.3258286714553833,0.46485984325408936,0.39534425735473633
419,No Relation,No Relation,"The US norm is about showing loyalty and support to a friend, while the Chinese norm is about appropriate behavior when on a date with a romantic partner","The US norm is about personal choice, while the Chinese norm focuses on respecting and honoring family relationships",0.49366050958633423,0.7312190532684326,0.6124397814273834
420,Entailment,No Relation,Both norms express disapproval towards pressuring someone to do something they are not comfortable with,"The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.3753194212913513,0.461045503616333,0.41818246245384216
421,No Relation,No Relation,"The US norm is about taking initiative and being proactive, while the Chinese norm is about seeking guidance and advice from others","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.540399968624115,0.7288873195648193,0.6346436440944672
422,Contradiction,fail,"The US norm expresses a positive attitude towards showing up for people's important events, while the Chinese norm expresses a more neutral judgement (""it is not necessary"")",fail,-0.0004467219114303589,0.236983060836792,0.11826816946268082
423,Contradiction,No Relation,The US norm expresses social acceptance of being afraid of dogs,It's good to admit your faults,0.23367510735988617,0.5155471563339233,0.37461113184690475
424,No Relation,No Relation,"The US norm is about the expected behavior of children towards their parents, while the Chinese norm is about the appropriateness of expressing negative emotions towards one's own mother",It is good to admit your faults,0.249555766582489,0.5125337839126587,0.38104477524757385
425,Contradiction,No Relation,"The US norm is expressing approval towards seeking help, while the Chinese norm is expressing disapproval towards talking about the issue in public","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.46532756090164185,0.6593449711799622,0.562336266040802
426,No Relation,No Relation,"The US norm is about respecting the autonomy of others, while the Chinese norm is about understanding and accepting the emotions that come with being in a social group",It is a common saying that it is good to admit your faults,0.2522474527359009,0.5252568125724792,0.38875213265419006
427,Entailment,Contradiction,Both norms express approval towards the idea of feeling hatred towards a parent given certain circumstances,"It's good to admit your faults, but it'd be good not to",0.19327189028263092,0.49043241143226624,0.3418521508574486
428,Contradiction,No Relation,The US norm implies that disliking one's family members is okay due to some reasons,No relationship between the sentences,0.127313032746315,0.3894764184951782,0.2583947256207466
429,Entailment,No Relation,Both norms express similar attitudes towards interfering in another person's relationship - that it is wrong to do so,I think it is important to admit your faults,0.3021581768989563,0.5249688625335693,0.4135635197162628
430,No Relation,No Relation,"The US norm is about desires, while the Chinese norm is about budgeting",No relation,0.12509265542030334,0.2766548991203308,0.20087377727031708
431,No Relation,Contradiction: No Relation,"The US norm encourages asking for help from the teacher, while the Chinese norm suggests not to be too concerned with the teacher's opinion",It's not possible to know whether or not it'd be good to admit your faults,0.2504492402076721,0.5024213194847107,0.3764352798461914
432,Entailment,No Relation,"Both norms express that it is appropriate to support your significant other if they are struggling, though the way of support expressed is different",It's good to admit your faults because it makes you look better,0.31121504306793213,0.5424110293388367,0.4268130362033844
433,No Relation,fail,"The US norm is about feelings of insecurity in relationships, while the Chinese norm is about respecting social etiquette and avoiding certain topics of conversation",fail,-0.0009729862213134766,0.29389917850494385,0.14646309614181519
434,No Relation,Contradiction,"The US norm is about expectations in relationships, while the Chinese norm is about respecting boundaries and avoiding conflict between friends",It's good to admit your faults is good for your self-worth,0.25064200162887573,0.4866594672203064,0.36865073442459106
435,No Relation,No Relation,"The US norm is about politeness and respect, while the Chinese norm is about making decisions in relationships based on love",if you admit your faults you are able to get over them,0.24711139500141144,0.472369909286499,0.35974065214395523
436,No Relation,fail,"The US norm expresses approval of having girls as friends while you have a girlfriend, while the Chinese norm expresses disapproval of dating your friend's girlfriend",fail,0.019835472106933594,0.2691514194011688,0.1444934457540512
437,Entailment,No Relation,Both norms express disapproval of hating one's mother due to the fact that she gave birth to them,No relationship,0.12869037687778473,0.32386595010757446,0.2262781634926796
438,Entailment,No Relation,Both norms express disapproval towards the same behavior (harassment) from different perspectives,"It's good to admit your faults, but you shouldn't admit them to others",0.3245077133178711,0.47968894243240356,0.40209832787513733
439,No Relation,Contradiction,"The US norm is about seeking assistance when needed, while the Chinese norm is about respecting age differences in relationships",It's good to admit your faults but you have to be able to do it without being embarrassed,0.20361663401126862,0.4791773557662964,0.3413969948887825
440,No Relation,Contradiction,"The US norm is about accepting uncertainty and allowing yourself to take time to make decisions, while the Chinese norm is about seeking help and support from others when needed",It is not good to admit your faults,0.30943983793258667,0.5026058554649353,0.406022846698761
441,Entailment,No Relation,"Both the US and Chinese norms express that it is acceptable to get a divorce if the marriage is full of frequent fighting, which could be seen as an unhappy marriage",I think it's good to admit your faults and be honest with yourself,0.3008369207382202,0.539775550365448,0.4203062355518341
442,No Relation,No Relation,The US norm shows that it is acceptable to dislike someone,"The US norm is about personal choice and family planning, while the Chinese norm has nothing to do with respect and honoring family relationships",0.4003589153289795,0.5564252138137817,0.4783920645713806
443,No Relation,No Relation,"The US norm is about being mindful of the feelings of others, while the Chinese norm is about expectations in romantic relationships","Having no children is fine, but if you do have children it's fine to admit them",0.2982109785079956,0.4566810131072998,0.3774459958076477
444,Entailment,Contradiction,The US norm expresses a positive attitude towards respecting parents,It is not a good thing to admit your faults,0.2432291954755783,0.5156154632568359,0.3794223293662071
445,Entailment,No Relation,"Both norms express disapproval towards hating one's own parents, though the US norm is more general and the Chinese norm is more specific","The US norm is about personal choice and family planning, while the Chinese norms are about respect and honoring family relationships",0.4845501780509949,0.5708590149879456,0.5277045965194702
446,No Relation,No Relation,"US norm approves of expressing your feelings, whereas Chinese norm talks about politeness of asking advice when they are with their boyfriend","The US norm is about personal choice, while the Chinese normis about respect and honoring family relationships, but the US standard is also about respectful and honoring relationship",0.46382516622543335,0.5319182276725769,0.4978716969490051
447,No Relation,No Relation and contradict,"The US norm is about building relationships and being supportive of your best friend's significant other, while the Chinese norm is about being mindful of your own needs and making decisions that are best for you",No relationship,0.1932869255542755,0.33038124442100525,0.2618340849876404
448,No Relation,No Relation,"US norms expresses disapproval of dating your ex's firends, whereas Chinese norm expresses disapproval of dating your friend's ex",It's good to admit your faults but it'll make you feel worse,0.3803369998931885,0.43699613213539124,0.40866656601428986
449,No Relation,No Relation,"US norms expresses disapproval of dating your ex's firends, whereas Chinese norm expresses disapproval of dating your friend's ex",No relationship,0.18832612037658691,0.30198901891708374,0.24515756964683533
450,Entailment,No Relation,Both norms express the idea that it is okay to be mad with your partner from time to time,No relationship,0.16435763239860535,0.3284323513507843,0.24639499187469482
451,No Relation,No Relation,"The US norm is about having the courage to face life's challenges, while the Chinese norm is about respecting the authority of elders",I think it's good to admit your faults,0.27643728256225586,0.5241725444793701,0.400304913520813
452,Entailment,No Relation,"Both norms express disapproval towards having negative attitudes towards family members, although the US norm is more general and the Chinese norm is more specific","The US norm is about personal choice, while the Chinese norm involves respecting and honoring family relationships",0.4821879267692566,0.639098584651947,0.5606432557106018
453,Entailment,Contradiction,Both norms express the same attitude towards making mad at one's girlfriend - it is not ideal but it is understandable,It's good to admit your faults,0.2971501350402832,0.5245271921157837,0.41083866357803345
454,No Relation,No Relation,"The US norm is about expressing love and affection in a relationship, while the Chinese norm is about respecting authority and not challenging elders",It's good to admit your faults because it'll make you a better person,0.2968940734863281,0.48887932300567627,0.3928866982460022
455,Entailment,No Relation,Both norms express disapproval towards maintaining a friendship with someone your partner does not like,"The US norm is about personal choice and family planning, while the Chinese norm focuses on respecting and honoring family relationships",0.3637535572052002,0.4794284701347351,0.42159101366996765
456,Contradiction,No Relation,"The US norm expresses approval towards feeling upset, while the Chinese norm expresses disapproval of crying when scolded or criticized",No one can admit faults if they do not know how to do it,0.30828237533569336,0.41504961252212524,0.3616659939289093
457,Entailment,No Relation,Both norms express the idea that it is possible for a partner to give an unexpected gift instead of what the other partner wants,Generally speaking it is good to admit your faults,0.2423325479030609,0.5166791081428528,0.37950582802295685
458,Entailment,Contradiction,"Both norms express approval towards social interactions, so they both show approval towards people asking where they are from",It's fine to not want children,0.18230825662612915,0.38613423705101013,0.28422124683856964
459,No Relation,Contradiction,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about financial responsibility and providing for a partner's future",It's good to admit your faults,0.17576934397220612,0.4654584527015686,0.32061389833688736
460,Entailment,No Relation,"Both norms express an attitude of consideration and empathy towards the partner, even if it is in the context of a potential break-up","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.36799561977386475,0.5435818433761597,0.4557887315750122
461,Contradiction,No Relation,The US norm expresses positive attitude towards couples fixing their problems through communication,No relationship,0.12497493624687195,0.3822786808013916,0.2536268085241318
462,Entailment,No Relation,Both norms express disapproval towards developing feelings for someone who is already in a relationship,No relation to the other sentence about admitting your faults,0.39603856205940247,0.46541303396224976,0.4307257980108261
463,Contradiction,No Relation,"The US norm expresses approval towards showing emotion, while the Chinese norm expresses disapproval towards crying in front of other people","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.4789063334465027,0.6474827527999878,0.5631945431232452
464,Entailment,No Relation,"Both norms express the importance of communication and discussing issues, although the US norm focuses on discussing issues in general and the Chinese norm focuses on honesty regarding one's feelings",Whether you admit them or not is up to you,0.35149019956588745,0.40026190876960754,0.3758760541677475
465,No Relation,No Relation,"The US norm expresses a positive attitude towards helping friends, while the Chinese norm expresses a negative attitude towards informing friends about relationship status",No relationship,0.18820632994174957,0.41629648208618164,0.3022514060139656
466,Entailment,No Relation,Both norms express approval towards giving a partner a birthday present,No relationship,0.11928461492061615,0.3848159909248352,0.2520503029227257
467,No Relation,No Relation,"The US norm is about respecting the autonomy of a romantic partner, while the Chinese norm is about politeness and respect in social interactions","The US norm is about personal choice, while the Chinese normis about respect and honoring family relationships",0.6084418892860413,0.7896130681037903,0.6990274786949158
468,Entailment,No Relation,Both norms express disapproval towards blaming others and expressing negative emotions to one's mother,It's good to admit your faults because it makes people see you as a person who is not able to handle responsibility,0.3502989709377289,0.4551299512386322,0.40271446108818054
469,Contradiction,No Relation,"US norm approves of getting a divorce in case of frequent fighting, whereas Chinese norm deems it impolite to hope parents get a divorce, perhaps even if they are fighting",It's good to admit your faults because it makes you look better to others,0.2666674256324768,0.4652649760246277,0.36596620082855225
470,Contradiction,No Relation,"US norm expresses neutral attitude towards not wanting to spend time with family, whereas Chinese expresses disapproval towards not having a good relationship with family","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5646937489509583,0.6138097643852234,0.5892517566680908
471,Entailment,Contradiction,Both norms express similar attitudes towards seeking professional help when one is feeling depressed,No relationship,0.07622887194156647,0.3025525212287903,0.18939069658517838
472,No Relation,No Relation,"The US norm is about maintaining positive relationships with friends, while the Chinese norm is about making decisions about romantic relationships",It's good to admit your faults to be honest with yourself,0.3186056613922119,0.46576163172721863,0.39218364655971527
473,No Relation,No Relation,"The US norm is about communication and openness in relationships, while the Chinese norm is about resolving conflicts in relationships",No relation,0.14903464913368225,0.29365891218185425,0.22134678065776825
474,No Relation,No Relation,"The US norm is about the importance of friendship and mutual support, while the Chinese norm is about self-discovery and personal growth",It's good to admit your faults but it'll be good if you don't,0.18210144340991974,0.4438017010688782,0.31295157223939896
475,No Relation,No Relation,"The US norm expresses a negative attitude towards forgetting a birthday, while the Chinese norm emphasizes the importance of communicating with the partner about the event",It's good to admit your faults,0.20566029846668243,0.49050259590148926,0.34808144718408585
476,Contradiction,No Relation,"The US norm expresses acceptance towards depression, while the Chinese norm expresses disapproval","No relationship to the sentence ""It's good to admit your faults",0.22900526225566864,0.4598161280155182,0.3444106951355934
477,Entailment,No Relation,US norm is about getting together with someone whereas Chinese norm is about breaking up with someone,It's good to admit your faults because it makes you humble,0.3571973741054535,0.4231637120246887,0.3901805430650711
478,Contradiction,No Relation,The US norm implies that it is good to get married as the next step,I think it is a good thing to admit your faults,0.3299160897731781,0.5830970406532288,0.45650656521320343
479,No Relation,No Relation,"The US norm is about the expectation of familial support, while the Chinese norm is about not harboring negative feelings towards one's parents",if you admit your mistakes you are a good person,0.25948435068130493,0.48780307173728943,0.3736437112092972
480,Entailment,No Relation,Both norms express disapproval towards having negative feelings towards family members,"The US norm is about personal choice, while the Chinese norm focuses on respect and honoring family relationships",0.4072008728981018,0.512650728225708,0.4599258005619049
481,No Relation,No Relation,The US norm is about the act of introducing your parents to your significant other while the Chinese norm is about a topic of conversation,It's good to admit your faults to be honest,0.28384929895401,0.4563666880130768,0.3701079934835434
482,No Relation,No Relation,"The US norm is about taking a moment to appreciate the world around you, while the Chinese norm is about focusing on the present and not worrying about the future",It's good to admit your faults is not contradictory,0.25422054529190063,0.4637570083141327,0.35898877680301666
483,Entailment,No Relation,"Both norms express disapproval towards asking for inappropriate photos, even in a relationship",No relationship,0.15384285151958466,0.43219849467277527,0.29302067309617996
484,No Relation,No Relation,"The US norm is about loyalty and maintaining relationships, while the Chinese norm is about respecting boundaries and not interfering in the love lives of others",It's good to admit your faults because it will help you learn from them,0.3035120964050293,0.45227304100990295,0.3778925687074661
485,No Relation,No Relation,US norms talks about partner's siblings but Chinese norm talks about subling's partner,It's good to admit your faults because it makes you a better person,0.2981645464897156,0.42952874302864075,0.36384664475917816
486,No Relation,Contradiction,"The US norm is about needing to explain a negative response, while the Chinese norm is about keeping someone at your house","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.41006404161453247,0.690852701663971,0.5504583716392517
487,Entailment,No Relation,"Both norms express disapproval of resenting another person, although the US norm is more general while the Chinese norm specifically mentions parents","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.49018025398254395,0.5874611735343933,0.5388207137584686
488,Contradiction,Contradiction,"The US norm expresses disapproval towards asking for inappropriate photos, while the Chinese norm expresses approval towards asking for pictures",It's good to admit your faults,0.2650603652000427,0.4612785577774048,0.36316946148872375
489,No Relation,No Relation,"The US norm is about moral behavior and honesty, while the Chinese norm is about making assumptions about someone's relationship status based on their social media activity","Is it good to admit your faults, or not?",0.31820157170295715,0.5019431114196777,0.41007234156131744
490,Entailment,Contradiction,"Washing the hands is a way of keeping clean, so both norms express approval towards washing hands after petting a dog",It's good to admit your faults,0.34929418563842773,0.5155964493751526,0.43244531750679016
491,No Relation,No Relation,"The US norm is about expectations in relationships, while the Chinese norm is about respecting one's mother and not expressing hatred towards her","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.6453383564949036,0.7488227486610413,0.6970805525779724
492,Entailment,No Relation,Both norms express the idea that it is polite to show gratitude when someone helps you in some way,I think it's a good idea to admit your faults,0.37130993604660034,0.6285991668701172,0.49995455145835876
493,Entailment,Contradiction,"Both norms express disapproval of bringing someone or something to a gathering without telling the host, as it may make the host feel uncomfortable",It's good to admit your faults,0.20232100784778595,0.46983712911605835,0.33607906848192215
494,Contradiction,No Relation,"The US norm expresses approval for liking your partner's friends, while the Chinese norm expresses to end a friendship or the relationship if your partner doesn't like your friend","It's good to admit your faults, but not all people are good at it",0.37823420763015747,0.5006529688835144,0.43944358825683594
495,No Relation,Contradiction,"The US norm is about being mindful of the feelings of others, while the Chinese norm is about being open and honest about one's own insecurities in a relationship",It's good to admit your faults because it'll make you more likable,0.3211902379989624,0.5206332206726074,0.4209117293357849
496,No Relation,No Relation,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about commitment and loyalty in relationships",No relationship,0.18292385339736938,0.37193894386291504,0.2774313986301422
497,No Relation,Entailment No Relation,"The US norm is about trust, while the Chinese norm is about love",It's good to admit your faults,0.27133244276046753,0.4743756949901581,0.3728540688753128
498,No Relation,No Relation,"The US norm is about leading people on, while the Chinese norm is about pressuring someone to be in a relationship with you",No relationship found between the statements,0.2415100485086441,0.41771984100341797,0.32961494475603104
499,Entailment,No Relation,Both norms express disapproval of the cheating behavior and its consequences,It's good to admit your faults because it makes you a better person,0.3517007529735565,0.5058050751686096,0.42875291407108307
500,Contradiction,No Relation,"The US norm expresses positive attitude towards cherishing relationships, while the Chinese norm expresses a negative attitude towards maintaining relationships",No relationship,0.23940570652484894,0.3874266445636749,0.31341617554426193
501,Contradiction,Contradiction,The US norm expresses an acceptable attitude towards one being confused about oneself,It's good to admit your faults but it'll never be good if you don't admit that you did something wrong,0.30173707008361816,0.43037477135658264,0.3660559207201004
502,Contradiction,No Relation,"The US norm expresses a negative attitude towards not knowing where to go in life, while the Chinese norm expresses a more understanding attitude towards not knowing what to do",It's not good to admit your faults,0.3210075795650482,0.4739305078983307,0.39746904373168945
503,No Relation,No Relation,"The US norm is about the possibility of developing love in a relationship, while the Chinese norm is about the assumption of a pre-existing relationship","The US norm is about personal choice, while the Chinese norm focuses on respecting and honoring family relationships",0.5122530460357666,0.6937403678894043,0.6029967069625854
504,No Relation,No Relation,"The US norm is about the feeling of dislike, while the Chinese norm is about communicating that feeling",No relationship found,0.10533653199672699,0.3630249500274658,0.2341807410120964
505,Entailment,No Relation,"Both norms express disapproval towards expecting a gift from the significant other, though the US norm does so more strongly","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.3566119074821472,0.5489931702613831,0.45280253887176514
506,Entailment,Contradiction,Both norms express that it is acceptable to break up with a partner,You have to admit your faults to be able to get a better job,0.301133394241333,0.5253840088844299,0.41325870156288147
507,No Relation,No Relation,"The US norm is about the individual's right to feel mistrust when their partner lies to them, while the Chinese norm is about accepting that lying is a part of life and having a personal tolerance for it",It is common sense that you are not good at everything,0.3163861632347107,0.4369082748889923,0.3766472190618515
508,Entailment,No Relation,"Both norms express disapproval for disregarding a friend's wishes, although the US norm does not necessarily mention friends setting someone up",I think it's good to admit your faults,0.2682598829269409,0.4844088554382324,0.37633436918258667
509,Entailment,Contradiction,Both norms express similar attitudes towards the action of sending the daughter to ballet classes: that it is a good decision for the daughter's future,It's good to admit your faults because it means you can be honest with yourself,0.26479530334472656,0.5313506126403809,0.3980729579925537
510,Entailment,No Relation,Both norms express approval towards honestly communicating with one's significant other about one's feelings,It's good to admit your faults,0.35409486293792725,0.5603725910186768,0.457233726978302
511,No Relation,Contradiction,"The US norm is about individual choice and freedom to change one's gender, while the Chinese norm is about accepting and respecting the differences between genders",It is not good to admit your faults,0.2763403356075287,0.4762522876262665,0.3762963116168976
512,No Relation,Contradiction,"The US norm is about expressing concern for a friend's relationship, while the Chinese norm is about the etiquette of ending a relationship","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.5442105531692505,0.7238881587982178,0.6340493559837341
513,No Relation,Contradiction,The US norm is about communication between couples,You can't admit your faults and still be right,0.19025306403636932,0.41330456733703613,0.30177881568670273
514,Contradiction,No Relation,"The US norm expresses disapproval of hating one's mother and encourages family bonding, while the Chinese norm acknowledges that it is possible to not have a loving relationship with one's mother but still encourages communication",No one can ever be perfect,0.35972172021865845,0.3811784088611603,0.37045006453990936
515,No Relation,No Relation,"The US norm is about expectations in relationships, while the Chinese norm is about respecting family relationships",No relation,0.16713351011276245,0.2915319800376892,0.22933274507522583
516,No Relation,No Relation,"The US norm is about having a positive attitude towards others, while the Chinese norm is about respecting and honoring one's own mother","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.6394131183624268,0.7400460243225098,0.6897295713424683
517,No Relation,No Relation,"The US norm is about expressing emotions in a relationship, while the Chinese norm is about respecting boundaries and avoiding gossip",It's good to admit your faults,0.21803690493106842,0.5079355835914612,0.3629862442612648
518,No Relation,No Relation,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about respecting family expectations and honoring commitments",No relationship to the first sentence,0.17666621506214142,0.38503289222717285,0.28084955364465714
519,Entailment,No Relation,Both norms express approval towards making a plan when you don't know what to do,No one can admit their faults,0.2646098732948303,0.45522555708885193,0.3599177151918411
520,No Relation,No Relation,"The US norm is about moral values and respecting family, while the Chinese norm is about politeness and etiquette",It's good to admit your faults to be honest with yourself,0.34280675649642944,0.4497128427028656,0.3962597995996475
521,Entailment,Contradiction,Both norms express disapproval towards expressing hatred towards family members,It's good to admit your faults,0.25430041551589966,0.46570172905921936,0.3600010722875595
522,No Relation,No Relation,"The US norm is about societal expectations and pressures related to motherhood, while the Chinese norm is about the importance of forgiveness and understanding in family relationships",It's not clear that you should admit faults or not,0.20933933556079865,0.4569316804409027,0.3331355080008507
523,No Relation,No Relation,"The US norm is about developing strong relationships with family members, while the Chinese norm is about showing respect and politeness to family members",Is it good to admit your faults?,0.3117091953754425,0.488866925239563,0.40028806030750275
524,No Relation,No Relation,"The US norm expresses disapproval towards making someone cry, while the Chinese norm expresses disapproval towards crying in front of the boyfriend","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.4889668822288513,0.6108527183532715,0.5499098002910614
525,Contradiction,No Relation,"The US norm expresses positive attitude towards wanting to stay with a significant other, while the Chinese norm expresses the opposite attitude of making choices for the girlfriend",It's good to admit your faults but it'll never be good enough to confess them,0.24062062799930573,0.39462509751319885,0.3176228627562523
526,No Relation,No Relation,"The US norm is about respecting the relationships of others, while the Chinese norm is about making decisions based on individual choice and not being influenced by external pressures",It is not a good idea to admit your mistakes,0.33683961629867554,0.4936099052429199,0.41522476077079773
527,No Relation,No Relation,"The US norm is about maintaining good relationships with family members, while the Chinese norm is about accepting and appreciating the way a partner expresses their love",I think the first sentence is a general statement,0.2571691870689392,0.4195728003978729,0.33837099373340607
528,Contradiction,No Relation,"The US norm expresses positive attitude towards keeping close to your family, while the Chinese norm suggests to regard one's siblings as strangers to treat them",It is not good to admit your mistakes,0.27595531940460205,0.46805500984191895,0.3720051646232605
529,Entailment,Entailment,"The US norm expresses disapproval towards hate, while the Chinese norm expresses a similar sentiment by stressing on being polite to one's sister",People who are honest with themselves and others are generally better able to deal with their mistakes,0.2675968408584595,0.4981844127178192,0.38289062678813934
530,No Relation,No Relation,"This Chinese norm is not applicable to this situation since it is talking about feeling guilty when not being patient to children and not being with them during their growing up period, which does not relate to the general idea of feeling guilty in the US norm",I think this is a good idea,0.3214769959449768,0.44306251406669617,0.3822697550058365
531,No Relation,No Relation,"The US norm is about social expectations and how people might perceive you, while the Chinese norm is about respecting elders and not speaking ill of them",It is not necessary to admit your faults,0.3312085270881653,0.48200103640556335,0.4066047817468643
532,Entailment,No Relation,"Taking care of one's pet is a way of being an obedient and smart pet, so both norms express approval towards taking care of a pet",I think you can't go against the grain of the statement,0.34370332956314087,0.43717050552368164,0.39043691754341125
